"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordId","ProductName","RateId","SubscriptionId","PricingPlanId","UsageType","Operation","AvailabilityZone","ReservedInstance","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","BlendedCost","UnBlendedRate","UnBlendedCost","ResourceId","aws:autoscaling:groupName","aws:cloudformation:logical-id","aws:cloudformation:stack-name","user:CloudAppName","user:CloudPlatformName","user:CloudScriptTracabilityRequestUUID","user:Component","user:Context","user:DeploymentUID","user:Name","user:Product","user:Project","user:RoleName","user:Tenant","user:WhoCreated","user:role"
"118779924","431822766902","351758779527","LineItem","75605917494226336801680429","Amazon Elastic Compute Cloud","218677797","2047637","11232089","USW2-BoxUsage:t2.medium","RunInstances","us-west-2c","N","$0.0464 per On Demand Linux t2.medium Instance Hour","2017-11-11 14:00:00","2017-11-11 15:00:00","1.0000000000","0.0464000000","0.0464000000","0.0464000000","0.0464000000","i-00eb3408859f1dc25","","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:11:09@17:55#5FD90695-4361-4291-9ACC-157F669F845F","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterHistorical","","","CloudCostProbeControlCenterHistorical","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75605917494226336801680430","Amazon Elastic Compute Cloud","218677797","2047637","11232089","USW2-BoxUsage:t2.medium","RunInstances","us-west-2c","N","$0.0464 per On Demand Linux t2.medium Instance Hour","2017-11-11 14:00:00","2017-11-11 15:00:00","1.0000000000","0.0464000000","0.0464000000","0.0464000000","0.0464000000","i-0493b40488ca5146a","","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:11:09@14:46#5AAC6C2A-47FF-477B-8052-9890DC067106","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterHistorical","","","CloudCostProbeControlCenterHistorical","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75609514609320710164433249","Amazon Elastic Compute Cloud","218677797","2047637","11232089","USW2-BoxUsage:t2.medium","RunInstances","us-west-2c","N","$0.0464 per On Demand Linux t2.medium Instance Hour","2017-11-11 15:00:00","2017-11-11 16:00:00","1.0000000000","0.0464000000","0.0464000000","0.0464000000","0.0464000000","i-00eb3408859f1dc25","","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:11:09@17:55#5FD90695-4361-4291-9ACC-157F669F845F","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterHistorical","","","CloudCostProbeControlCenterHistorical","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75609514609320710164433250","Amazon Elastic Compute Cloud","218677797","2047637","11232089","USW2-BoxUsage:t2.medium","RunInstances","us-west-2c","N","$0.0464 per On Demand Linux t2.medium Instance Hour","2017-11-11 15:00:00","2017-11-11 16:00:00","1.0000000000","0.0464000000","0.0464000000","0.0464000000","0.0464000000","i-0493b40488ca5146a","","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:11:09@14:46#5AAC6C2A-47FF-477B-8052-9890DC067106","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterHistorical","","","CloudCostProbeControlCenterHistorical","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75604644668885250846282507","Amazon Elastic Compute Cloud","218679904","2047637","11232089","USW2-BoxUsage:m3.medium","RunInstances","us-west-2c","N","$0.067 per On Demand Linux m3.medium Instance Hour","2017-11-11 16:00:00","2017-11-11 17:00:00","1.0000000000","0.0670000000","0.0670000000","0.0670000000","0.0670000000","i-079bb056e6c034fde","autoscalinggroup-pcc-current-costAllocationUnit-probes-PROD","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:10:30@13:23#2A5EE8DA-0DDB-418E-A0AB-7FEDCB68CB62","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterCurrentCostAllocationUnitProbes","","","CloudCostProbeControlCenterCurrentCostAllocationUnitProbes","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75604644668885250846282506","Amazon Elastic Compute Cloud","218679904","2047637","11232089","USW2-BoxUsage:m3.medium","RunInstances","us-west-2c","N","$0.067 per On Demand Linux m3.medium Instance Hour","2017-11-11 16:00:00","2017-11-11 17:00:00","1.0000000000","0.0670000000","0.0670000000","0.0670000000","0.0670000000","i-04074a62fd1af39e2","autoscalinggroup-pcc-current-PROD","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:10:30@13:23#2A5EE8DA-0DDB-418E-A0AB-7FEDCB68CB62","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterCurrent","","","CloudCostProbeControlCenterCurrent","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75613333085343968041433523","Amazon Elastic Compute Cloud","218677797","2047637","11232089","USW2-BoxUsage:t2.medium","RunInstances","us-west-2c","N","$0.0464 per On Demand Linux t2.medium Instance Hour","2017-11-11 16:00:00","2017-11-11 17:00:00","1.0000000000","0.0464000000","0.0464000000","0.0464000000","0.0464000000","i-00eb3408859f1dc25","","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:11:09@17:55#5FD90695-4361-4291-9ACC-157F669F845F","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterHistorical","","","CloudCostProbeControlCenterHistorical","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75613333085343968041433524","Amazon Elastic Compute Cloud","218677797","2047637","11232089","USW2-BoxUsage:t2.medium","RunInstances","us-west-2c","N","$0.0464 per On Demand Linux t2.medium Instance Hour","2017-11-11 16:00:00","2017-11-11 17:00:00","1.0000000000","0.0464000000","0.0464000000","0.0464000000","0.0464000000","i-0493b40488ca5146a","","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:11:09@14:46#5AAC6C2A-47FF-477B-8052-9890DC067106","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterHistorical","","","CloudCostProbeControlCenterHistorical","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75608536931884803561678828","Amazon Elastic Compute Cloud","218679904","2047637","11232089","USW2-BoxUsage:m3.medium","RunInstances","us-west-2c","N","$0.067 per On Demand Linux m3.medium Instance Hour","2017-11-11 17:00:00","2017-11-11 18:00:00","0.9863890000","0.0670000000","0.0660880630","0.0670000000","0.0660880630","i-079bb056e6c034fde","autoscalinggroup-pcc-current-costAllocationUnit-probes-PROD","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:10:30@13:23#2A5EE8DA-0DDB-418E-A0AB-7FEDCB68CB62","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterCurrentCostAllocationUnitProbes","","","CloudCostProbeControlCenterCurrentCostAllocationUnitProbes","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75608536931884803561678827","Amazon Elastic Compute Cloud","218679904","2047637","11232089","USW2-BoxUsage:m3.medium","RunInstances","us-west-2c","N","$0.067 per On Demand Linux m3.medium Instance Hour","2017-11-11 17:00:00","2017-11-11 18:00:00","1.0000000000","0.0670000000","0.0670000000","0.0670000000","0.0670000000","i-04074a62fd1af39e2","autoscalinggroup-pcc-current-PROD","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:10:30@13:23#2A5EE8DA-0DDB-418E-A0AB-7FEDCB68CB62","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterCurrent","","","CloudCostProbeControlCenterCurrent","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75616727286253530598928342","Amazon Elastic Compute Cloud","218677797","2047637","11232089","USW2-BoxUsage:t2.medium","RunInstances","us-west-2c","N","$0.0464 per On Demand Linux t2.medium Instance Hour","2017-11-11 17:00:00","2017-11-11 18:00:00","1.0000000000","0.0464000000","0.0464000000","0.0464000000","0.0464000000","i-00eb3408859f1dc25","","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:11:09@17:55#5FD90695-4361-4291-9ACC-157F669F845F","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterHistorical","","","CloudCostProbeControlCenterHistorical","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75616727286253530598928343","Amazon Elastic Compute Cloud","218677797","2047637","11232089","USW2-BoxUsage:t2.medium","RunInstances","us-west-2c","N","$0.0464 per On Demand Linux t2.medium Instance Hour","2017-11-11 17:00:00","2017-11-11 18:00:00","1.0000000000","0.0464000000","0.0464000000","0.0464000000","0.0464000000","i-0493b40488ca5146a","","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:11:09@14:46#5AAC6C2A-47FF-477B-8052-9890DC067106","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterHistorical","","","CloudCostProbeControlCenterHistorical","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75611912686050292409606205","Amazon Elastic Compute Cloud","218679904","2047637","11232089","USW2-BoxUsage:m3.medium","RunInstances","us-west-2c","N","$0.067 per On Demand Linux m3.medium Instance Hour","2017-11-11 18:00:00","2017-11-11 19:00:00","0.4761110000","0.0670000000","0.0318994370","0.0670000000","0.0318994370","i-04074a62fd1af39e2","autoscalinggroup-pcc-current-PROD","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:10:30@13:23#2A5EE8DA-0DDB-418E-A0AB-7FEDCB68CB62","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterCurrent","","","CloudCostProbeControlCenterCurrent","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75619973913210503480018122","Amazon Elastic Compute Cloud","218677797","2047637","11232089","USW2-BoxUsage:t2.medium","RunInstances","us-west-2c","N","$0.0464 per On Demand Linux t2.medium Instance Hour","2017-11-11 18:00:00","2017-11-11 19:00:00","1.0000000000","0.0464000000","0.0464000000","0.0464000000","0.0464000000","i-0493b40488ca5146a","","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:11:09@14:46#5AAC6C2A-47FF-477B-8052-9890DC067106","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterHistorical","","","CloudCostProbeControlCenterHistorical","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75619973913210503480018121","Amazon Elastic Compute Cloud","218677797","2047637","11232089","USW2-BoxUsage:t2.medium","RunInstances","us-west-2c","N","$0.0464 per On Demand Linux t2.medium Instance Hour","2017-11-11 18:00:00","2017-11-11 19:00:00","1.0000000000","0.0464000000","0.0464000000","0.0464000000","0.0464000000","i-00eb3408859f1dc25","","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:11:09@17:55#5FD90695-4361-4291-9ACC-157F669F845F","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterHistorical","","","CloudCostProbeControlCenterHistorical","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75623331220631918618396348","Amazon Elastic Compute Cloud","218677797","2047637","11232089","USW2-BoxUsage:t2.medium","RunInstances","us-west-2c","N","$0.0464 per On Demand Linux t2.medium Instance Hour","2017-11-11 19:00:00","2017-11-11 20:00:00","1.0000000000","0.0464000000","0.0464000000","0.0464000000","0.0464000000","i-00eb3408859f1dc25","","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:11:09@17:55#5FD90695-4361-4291-9ACC-157F669F845F","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterHistorical","","","CloudCostProbeControlCenterHistorical","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75623331220631918618396349","Amazon Elastic Compute Cloud","218677797","2047637","11232089","USW2-BoxUsage:t2.medium","RunInstances","us-west-2c","N","$0.0464 per On Demand Linux t2.medium Instance Hour","2017-11-11 19:00:00","2017-11-11 20:00:00","1.0000000000","0.0464000000","0.0464000000","0.0464000000","0.0464000000","i-0493b40488ca5146a","","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:11:09@14:46#5AAC6C2A-47FF-477B-8052-9890DC067106","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterHistorical","","","CloudCostProbeControlCenterHistorical","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75619494297864587035852200","Amazon Elastic Compute Cloud","218670530","2047637","11232089","USW2-BoxUsage:m3.large","RunInstances","us-west-2c","N","$0.133 per On Demand Linux m3.large Instance Hour","2017-11-11 20:00:00","2017-11-11 21:00:00","1.0000000000","0.1330000000","0.1330000000","0.1330000000","0.1330000000","i-0987f708083126c85","autoscalinggroup-pcc-current-usage-probes-PROD","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:10:30@13:23#2A5EE8DA-0DDB-418E-A0AB-7FEDCB68CB62","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterCurrentUsageProbes","","","CloudCostProbeControlCenterCurrentUsageProbes","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75619402064144218487559532","Amazon Elastic Compute Cloud","218679904","2047637","11232089","USW2-BoxUsage:m3.medium","RunInstances","us-west-2c","N","$0.067 per On Demand Linux m3.medium Instance Hour","2017-11-11 20:00:00","2017-11-11 21:00:00","1.0000000000","0.0670000000","0.0670000000","0.0670000000","0.0670000000","i-03b9dd1faa1ccad5e","autoscalinggroup-pcc-current-costAllocationUnit-probes-PROD","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:10:30@13:23#2A5EE8DA-0DDB-418E-A0AB-7FEDCB68CB62","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterCurrentCostAllocationUnitProbes","","","CloudCostProbeControlCenterCurrentCostAllocationUnitProbes","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75619402064144218487559531","Amazon Elastic Compute Cloud","218679904","2047637","11232089","USW2-BoxUsage:m3.medium","RunInstances","us-west-2c","N","$0.067 per On Demand Linux m3.medium Instance Hour","2017-11-11 20:00:00","2017-11-11 21:00:00","1.0000000000","0.0670000000","0.0670000000","0.0670000000","0.0670000000","i-0242aad8560d51d53","autoscalinggroup-pcc-current-PROD","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:10:30@13:23#2A5EE8DA-0DDB-418E-A0AB-7FEDCB68CB62","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterCurrent","","","CloudCostProbeControlCenterCurrent","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75619088469494965423473504","Amazon Elastic Compute Cloud","218655825","2047637","11232089","USW2-BoxUsage:r3.large","RunInstances","us-west-2c","N","$0.166 per On Demand Linux r3.large Instance Hour","2017-11-11 20:00:00","2017-11-11 21:00:00","1.0000000000","0.1660000000","0.1660000000","0.1660000000","0.1660000000","i-0d8ba893c6ba81385","autoscalinggroup-pcc-current-rioptimization-probes-PROD","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:10:30@13:23#2A5EE8DA-0DDB-418E-A0AB-7FEDCB68CB62","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterCurrentRIOptimizationProbes","","","CloudCostProbeControlCenterCurrentRIOptimizationProbes","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75627610865257019234380580","Amazon Elastic Compute Cloud","218677797","2047637","11232089","USW2-BoxUsage:t2.medium","RunInstances","us-west-2c","N","$0.0464 per On Demand Linux t2.medium Instance Hour","2017-11-11 20:00:00","2017-11-11 21:00:00","1.0000000000","0.0464000000","0.0464000000","0.0464000000","0.0464000000","i-0493b40488ca5146a","","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:11:09@14:46#5AAC6C2A-47FF-477B-8052-9890DC067106","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterHistorical","","","CloudCostProbeControlCenterHistorical","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75627610865257019234380579","Amazon Elastic Compute Cloud","218677797","2047637","11232089","USW2-BoxUsage:t2.medium","RunInstances","us-west-2c","N","$0.0464 per On Demand Linux t2.medium Instance Hour","2017-11-11 20:00:00","2017-11-11 21:00:00","1.0000000000","0.0464000000","0.0464000000","0.0464000000","0.0464000000","i-00eb3408859f1dc25","","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:11:09@17:55#5FD90695-4361-4291-9ACC-157F669F845F","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterHistorical","","","CloudCostProbeControlCenterHistorical","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75622925392262297012446279","Amazon Elastic Compute Cloud","218670530","2047637","11232089","USW2-BoxUsage:m3.large","RunInstances","us-west-2c","N","$0.133 per On Demand Linux m3.large Instance Hour","2017-11-11 21:00:00","2017-11-11 22:00:00","1.0000000000","0.1330000000","0.1330000000","0.1330000000","0.1330000000","i-0987f708083126c85","autoscalinggroup-pcc-current-usage-probes-PROD","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:10:30@13:23#2A5EE8DA-0DDB-418E-A0AB-7FEDCB68CB62","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterCurrentUsageProbes","","","CloudCostProbeControlCenterCurrentUsageProbes","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75622501117148601692233834","Amazon Elastic Compute Cloud","218679904","2047637","11232089","USW2-BoxUsage:m3.medium","RunInstances","us-west-2c","N","$0.067 per On Demand Linux m3.medium Instance Hour","2017-11-11 21:00:00","2017-11-11 22:00:00","0.9783330000","0.0670000000","0.0655483110","0.0670000000","0.0655483110","i-03b9dd1faa1ccad5e","autoscalinggroup-pcc-current-costAllocationUnit-probes-PROD","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:10:30@13:23#2A5EE8DA-0DDB-418E-A0AB-7FEDCB68CB62","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterCurrentCostAllocationUnitProbes","","","CloudCostProbeControlCenterCurrentCostAllocationUnitProbes","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75622501117148601692233833","Amazon Elastic Compute Cloud","218679904","2047637","11232089","USW2-BoxUsage:m3.medium","RunInstances","us-west-2c","N","$0.067 per On Demand Linux m3.medium Instance Hour","2017-11-11 21:00:00","2017-11-11 22:00:00","1.0000000000","0.0670000000","0.0670000000","0.0670000000","0.0670000000","i-0242aad8560d51d53","autoscalinggroup-pcc-current-PROD","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:10:30@13:23#2A5EE8DA-0DDB-418E-A0AB-7FEDCB68CB62","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterCurrent","","","CloudCostProbeControlCenterCurrent","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75622574904124896528722294","Amazon Elastic Compute Cloud","218655825","2047637","11232089","USW2-BoxUsage:r3.large","RunInstances","us-west-2c","N","$0.166 per On Demand Linux r3.large Instance Hour","2017-11-11 21:00:00","2017-11-11 22:00:00","0.9766670000","0.1660000000","0.1621267220","0.1660000000","0.1621267220","i-0d8ba893c6ba81385","autoscalinggroup-pcc-current-rioptimization-probes-PROD","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:10:30@13:23#2A5EE8DA-0DDB-418E-A0AB-7FEDCB68CB62","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterCurrentRIOptimizationProbes","","","CloudCostProbeControlCenterCurrentRIOptimizationProbes","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75631244873839540016049436","Amazon Elastic Compute Cloud","218677797","2047637","11232089","USW2-BoxUsage:t2.medium","RunInstances","us-west-2c","N","$0.0464 per On Demand Linux t2.medium Instance Hour","2017-11-11 21:00:00","2017-11-11 22:00:00","1.0000000000","0.0464000000","0.0464000000","0.0464000000","0.0464000000","i-00eb3408859f1dc25","","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:11:09@17:55#5FD90695-4361-4291-9ACC-157F669F845F","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterHistorical","","","CloudCostProbeControlCenterHistorical","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75631244873839540016049437","Amazon Elastic Compute Cloud","218677797","2047637","11232089","USW2-BoxUsage:t2.medium","RunInstances","us-west-2c","N","$0.0464 per On Demand Linux t2.medium Instance Hour","2017-11-11 21:00:00","2017-11-11 22:00:00","1.0000000000","0.0464000000","0.0464000000","0.0464000000","0.0464000000","i-0493b40488ca5146a","","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:11:09@14:46#5AAC6C2A-47FF-477B-8052-9890DC067106","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterHistorical","","","CloudCostProbeControlCenterHistorical","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75626208912707417312662811","Amazon Elastic Compute Cloud","218670530","2047637","11232089","USW2-BoxUsage:m3.large","RunInstances","us-west-2c","N","$0.133 per On Demand Linux m3.large Instance Hour","2017-11-11 22:00:00","2017-11-11 23:00:00","1.0000000000","0.1330000000","0.1330000000","0.1330000000","0.1330000000","i-0987f708083126c85","autoscalinggroup-pcc-current-usage-probes-PROD","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:10:30@13:23#2A5EE8DA-0DDB-418E-A0AB-7FEDCB68CB62","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterCurrentUsageProbes","","","CloudCostProbeControlCenterCurrentUsageProbes","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75626190465963343602584665","Amazon Elastic Compute Cloud","218679904","2047637","11232089","USW2-BoxUsage:m3.medium","RunInstances","us-west-2c","N","$0.067 per On Demand Linux m3.medium Instance Hour","2017-11-11 22:00:00","2017-11-11 23:00:00","0.4769440000","0.0670000000","0.0319552480","0.0670000000","0.0319552480","i-0242aad8560d51d53","autoscalinggroup-pcc-current-PROD","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:10:30@13:23#2A5EE8DA-0DDB-418E-A0AB-7FEDCB68CB62","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterCurrent","","","CloudCostProbeControlCenterCurrent","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75634196352891333544287135","Amazon Elastic Compute Cloud","218677797","2047637","11232089","USW2-BoxUsage:t2.medium","RunInstances","us-west-2c","N","$0.0464 per On Demand Linux t2.medium Instance Hour","2017-11-11 22:00:00","2017-11-11 23:00:00","1.0000000000","0.0464000000","0.0464000000","0.0464000000","0.0464000000","i-00eb3408859f1dc25","","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:11:09@17:55#5FD90695-4361-4291-9ACC-157F669F845F","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterHistorical","","","CloudCostProbeControlCenterHistorical","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75634196352891333544287136","Amazon Elastic Compute Cloud","218677797","2047637","11232089","USW2-BoxUsage:t2.medium","RunInstances","us-west-2c","N","$0.0464 per On Demand Linux t2.medium Instance Hour","2017-11-11 22:00:00","2017-11-11 23:00:00","1.0000000000","0.0464000000","0.0464000000","0.0464000000","0.0464000000","i-0493b40488ca5146a","","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:11:09@14:46#5AAC6C2A-47FF-477B-8052-9890DC067106","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterHistorical","","","CloudCostProbeControlCenterHistorical","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75629972048498454061195618","Amazon Elastic Compute Cloud","218670530","2047637","11232089","USW2-BoxUsage:m3.large","RunInstances","us-west-2c","N","$0.133 per On Demand Linux m3.large Instance Hour","2017-11-11 23:00:00","2017-11-12 00:00:00","0.9763890000","0.1330000000","0.1298597370","0.1330000000","0.1298597370","i-0987f708083126c85","autoscalinggroup-pcc-current-usage-probes-PROD","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:10:30@13:23#2A5EE8DA-0DDB-418E-A0AB-7FEDCB68CB62","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterCurrentUsageProbes","","","CloudCostProbeControlCenterCurrentUsageProbes","","Jenkins",""
"118779924","431822766902","351758779527","LineItem","75638033275658665131027289","Amazon Elastic Compute Cloud","218677797","2047637","11232089","USW2-BoxUsage:t2.medium","RunInstances","us-west-2c","N","$0.0464 per On Demand Linux t2.medium Instance Hour","2017-11-11 23:00:00","2017-11-12 00:00:00","1.0000000000","0.0464000000","0.0464000000","0.0464000000","0.0464000000","i-0493b40488ca5146a","","","","CloudCostProbeControlCenterPROD","TeevityInternal-AWS-uswest2","2017:11:09@14:46#5AAC6C2A-47FF-477B-8052-9890DC067106","","Prod","TEECloudcostProbeControlCenterPROD-TeeAwsUSwest2","CloudCostProbeControlCenterPROD-CloudCostProbeControlCenterHistorical","","","CloudCostProbeControlCenterHistorical","","Jenkins",""
